time,status,count
15:45,denied,43
15:45,approved,434
15:46,denied,46
15:46,reversed,1
15:46,approved,408
15:46,backend_reversed,1
15:46,refunded,1
15:47,approved,406
15:47,reversed,2
15:47,refunded,2
15:47,denied,46
15:48,approved,437
15:48,denied,47
15:48,reversed,2
15:49,denied,45
15:49,approved,399
15:49,refunded,1
15:49,reversed,1
15:50,reversed,3
15:50,approved,405
15:50,denied,51
15:51,denied,55
15:51,approved,414
15:51,reversed,3
15:52,refunded,1
15:52,approved,438
15:52,denied,39
15:53,approved,378
15:53,reversed,4
15:53,denied,39
15:54,denied,44
15:54,approved,403
15:54,reversed,5
15:55,refunded,2
15:55,reversed,4
15:55,approved,389
15:55,denied,54
15:56,backend_reversed,1
15:56,denied,43
15:56,approved,418
15:56,reversed,3
15:56,refunded,2
15:57,reversed,4
15:57,approved,393
15:57,denied,41
15:58,refunded,2
15:58,denied,47
15:58,reversed,4
15:58,approved,428
15:59,denied,41
15:59,approved,392
15:59,reversed,1
16:00,reversed,2
16:00,approved,418
16:00,denied,42
16:01,reversed,4
16:01,approved,392
16:01,denied,43
16:01,backend_reversed,1
16:02,reversed,2
16:02,denied,39
16:02,approved,424
16:03,approved,428
16:03,reversed,1
16:03,denied,46
16:03,refunded,2
16:04,denied,39
16:04,backend_reversed,1
16:04,approved,439
16:04,reversed,4
16:05,denied,37
16:05,refunded,1
16:05,approved,421
16:06,denied,49
16:06,reversed,4
16:06,approved,473
16:06,refunded,1
16:07,denied,40
16:07,approved,471
16:07,failed,1
16:07,reversed,3
16:07,refunded,5
16:08,denied,46
16:08,approved,450
16:08,reversed,1
16:08,failed,1
16:08,backend_reversed,1
16:09,refunded,3
16:09,reversed,5
16:09,approved,448
16:09,denied,37
16:10,reversed,4
16:10,denied,42
16:10,approved,427
16:10,refunded,3
16:11,approved,443
16:11,reversed,2
16:11,refunded,1
16:11,denied,49
16:12,approved,463
16:12,reversed,7
16:12,denied,53
16:13,reversed,3
16:13,approved,426
16:13,denied,56
16:14,approved,414
16:14,reversed,2
16:14,refunded,1
16:14,denied,53
16:14,failed,5
16:15,refunded,1
16:15,denied,53
16:15,approved,412
16:15,failed,5
16:15,reversed,3
16:16,approved,433
16:16,denied,37
16:16,failed,4
16:16,reversed,1
16:17,approved,448
16:17,failed,8
16:17,refunded,1
16:17,denied,51
16:17,reversed,1
16:18,reversed,3
16:18,failed,5
16:18,refunded,3
16:18,denied,35
16:18,backend_reversed,1
16:18,approved,402
16:19,reversed,1
16:19,approved,420
16:19,refunded,1
16:19,denied,48
16:19,failed,5
16:20,approved,435
16:20,denied,53
16:20,reversed,3
16:20,failed,8
16:21,approved,458
16:21,denied,43
16:21,reversed,3
16:21,failed,7
16:22,failed,2
16:22,denied,56
16:22,reversed,1
16:22,refunded,2
16:22,approved,411
16:23,denied,105
16:23,backend_reversed,1
16:23,approved,406
16:23,reversed,1
16:23,failed,8
16:24,approved,423
16:24,failed,8
16:24,denied,117
16:24,refunded,2
16:25,reversed,4
16:25,failed,3
16:25,approved,417
16:25,denied,112
16:25,refunded,1
16:26,reversed,5
16:26,approved,403
16:26,backend_reversed,1
16:26,denied,151
16:26,failed,9
16:27,approved,454
16:27,failed,6
16:27,denied,144
16:27,backend_reversed,1
16:27,reversed,4
16:28,failed,4
16:28,reversed,3
16:28,approved,445
16:28,denied,101
16:28,backend_reversed,1
16:29,approved,420
16:29,denied,109
16:29,failed,6
16:29,refunded,1
16:29,reversed,5
16:30,failed,9
16:30,approved,408
16:30,refunded,2
16:30,denied,113
16:31,failed,10
16:31,reversed,4
16:31,denied,93
16:31,refunded,1
16:31,approved,435
16:32,denied,57
16:32,approved,478
16:32,failed,8
16:32,refunded,2
16:32,reversed,3
16:33,denied,38
16:33,reversed,5
16:33,refunded,1
16:33,failed,6
16:33,approved,446
16:34,denied,51
16:34,failed,7
16:34,approved,446
16:35,failed,11
16:35,denied,38
16:35,approved,473
16:35,reversed,2
16:36,reversed,3
16:36,failed,9
16:36,approved,456
16:36,denied,37
16:37,failed,11
16:37,denied,40
16:37,backend_reversed,1
16:37,approved,477
16:38,reversed,2
16:38,denied,37
16:38,approved,453
16:38,failed,11
16:38,refunded,1
16:39,denied,36
16:39,failed,11
16:39,approved,453
16:39,refunded,1
16:40,approved,449
16:40,failed,7
16:40,reversed,4
16:40,denied,47
16:41,failed,13
16:41,refunded,1
16:41,denied,39
16:41,approved,466
16:41,reversed,3
16:42,failed,5
16:42,refunded,1
16:42,backend_reversed,1
16:42,approved,464
16:42,reversed,2
16:42,denied,35
16:43,backend_reversed,1
16:43,denied,36
16:43,approved,428
16:43,failed,15
16:43,refunded,1
16:43,reversed,2
16:44,approved,425
16:44,failed,10
16:44,refunded,1
16:44,reversed,2
16:44,denied,73
16:45,reversed,2
16:45,denied,100
16:45,failed,13
16:45,approved,460
16:46,failed,13
16:46,refunded,1
16:46,denied,147
16:46,approved,407
16:46,reversed,3
16:47,approved,466
16:47,failed,15
16:47,denied,88
16:47,reversed,3
16:48,denied,92
16:48,failed,12
16:48,approved,426
16:48,refunded,3
16:48,reversed,1
16:49,denied,109
16:49,approved,423
16:49,failed,5
16:49,reversed,3
16:50,denied,84
16:50,approved,446
16:50,reversed,6
16:50,failed,11
16:51,failed,6
16:51,refunded,1
16:51,approved,414
16:51,denied,128
16:51,reversed,3
16:52,denied,105
16:52,failed,11
16:52,approved,459
16:52,reversed,2
16:52,backend_reversed,1
16:53,denied,75
16:53,failed,13
16:53,approved,504
16:53,backend_reversed,1
16:53,reversed,3
16:53,refunded,1
16:54,approved,479
16:54,denied,46
16:54,failed,11
16:54,refunded,1
16:54,reversed,1
16:55,denied,40
16:55,approved,497
16:55,refunded,1
16:55,failed,11
16:56,reversed,4
16:56,approved,459
16:56,failed,15
16:56,denied,44
16:56,refunded,1
16:57,denied,45
16:57,approved,467
16:57,reversed,3
16:57,failed,7
16:58,reversed,3
16:58,denied,50
16:58,approved,470
16:58,refunded,1
16:58,failed,9
16:59,reversed,1
16:59,approved,489
16:59,denied,39
16:59,failed,12
17:00,approved,471
17:00,refunded,2
17:00,denied,42
17:00,failed,6
17:01,reversed,5
17:01,denied,49
17:01,failed,7
17:01,approved,464
17:02,denied,36
17:02,approved,459
17:02,failed,11
17:02,reversed,4
17:03,denied,49
17:03,backend_reversed,1
17:03,reversed,4
17:03,failed,10
17:03,approved,493
17:03,refunded,1
17:04,approved,484
17:04,reversed,1
17:04,failed,7
17:04,denied,45
17:05,denied,59
17:05,approved,535
17:05,failed,6
17:05,reversed,4
17:06,refunded,1
17:06,approved,517
17:06,denied,26
17:06,reversed,1
17:06,failed,7
17:07,denied,43
17:07,reversed,3
17:07,approved,498
17:07,refunded,2
17:07,failed,6
17:08,failed,16
17:08,denied,36
17:08,approved,473
17:08,refunded,1
17:08,reversed,1
17:09,denied,45
17:09,approved,480
17:09,reversed,5
17:09,failed,9
17:10,failed,8
17:10,reversed,2
17:10,refunded,1
17:10,approved,484
17:10,denied,48
17:11,failed,7
17:11,denied,55
17:11,approved,473
17:11,reversed,4
17:12,denied,51
17:12,reversed,3
17:12,refunded,2
17:12,approved,502
17:12,failed,11
17:13,failed,9
17:13,approved,515
17:13,reversed,5
17:13,backend_reversed,1
17:13,denied,51
17:14,failed,4
17:14,reversed,2
17:14,approved,491
17:14,denied,45
17:15,denied,39
17:15,reversed,2
17:15,failed,10
17:15,refunded,1
17:15,approved,560
17:16,approved,431
17:16,denied,92
17:16,reversed,2
17:16,failed,9
17:17,reversed,1
17:17,approved,486
17:17,failed,14
17:17,refunded,1
17:17,denied,105
17:18,approved,505
17:18,denied,94
17:18,reversed,2
17:18,failed,9
17:19,denied,105
17:19,refunded,1
17:19,approved,480
17:19,failed,7
17:20,failed,7
17:20,denied,118
17:20,reversed,6
17:20,approved,458
17:21,approved,465
17:21,failed,10
17:21,denied,118
17:21,reversed,1
17:21,refunded,1
17:22,refunded,1
17:22,denied,105
17:22,failed,11
17:22,reversed,3
17:22,approved,465
17:23,approved,490
17:23,denied,110
17:23,failed,10
17:23,refunded,1
17:23,reversed,4
17:24,denied,111
17:24,failed,8
17:24,approved,460
17:24,reversed,4
17:25,failed,15
17:25,denied,98
17:25,backend_reversed,1
17:25,reversed,1
17:25,approved,480
17:26,reversed,4
17:26,approved,513
17:26,failed,11
17:26,refunded,2
17:26,denied,46
17:27,denied,47
17:27,backend_reversed,1
17:27,reversed,1
17:27,failed,8
17:27,approved,524
17:28,failed,10
17:28,reversed,5
17:28,approved,446
17:28,denied,59
17:29,refunded,1
17:29,failed,10
17:29,denied,49
17:29,approved,482
17:29,reversed,5
17:30,reversed,3
17:30,refunded,1
17:30,approved,474
17:30,failed,14
17:30,denied,46
17:31,denied,43
17:31,failed,10
17:31,reversed,4
17:31,approved,491
17:32,approved,486
17:32,failed,9
17:32,denied,39
17:32,reversed,3
17:33,backend_reversed,1
17:33,denied,42
17:33,reversed,5
17:33,failed,8
17:33,approved,483
17:33,refunded,1
17:34,failed,7
17:34,reversed,7
17:34,approved,512
17:34,denied,47
17:35,approved,492
17:35,failed,10
17:35,reversed,4
17:35,denied,35
17:36,approved,476
17:36,denied,42
17:36,reversed,2
17:36,failed,6
17:37,failed,13
17:37,reversed,2
17:37,approved,531
17:37,denied,47
17:37,refunded,1
17:38,failed,9
17:38,reversed,2
17:38,denied,52
17:38,approved,498
17:38,refunded,3
17:39,denied,42
17:39,approved,520
17:39,failed,13
17:39,reversed,1
17:39,refunded,1
17:40,denied,35
17:40,backend_reversed,1
17:40,approved,497
17:40,failed,12
17:40,reversed,3
17:41,approved,503
17:41,denied,45
17:41,reversed,3
17:41,failed,11
17:42,refunded,1
17:42,reversed,5
17:42,denied,54
17:42,approved,496
17:42,failed,19
17:43,denied,32
17:43,refunded,1
17:43,reversed,2
17:43,failed,11
17:43,approved,498
17:44,approved,513
17:44,failed,11
17:44,denied,50
17:44,reversed,4
17:45,reversed,5
17:45,approved,528
17:45,denied,35
17:45,failed,11
17:45,refunded,1
17:46,denied,45
17:46,approved,516
17:46,reversed,7
17:46,failed,10
17:46,refunded,1
17:47,approved,489
17:47,failed,13
17:47,denied,54
17:47,reversed,3
17:48,failed,5
17:48,denied,44
17:48,approved,500
17:48,reversed,4
17:48,refunded,2
17:49,failed,11
17:49,reversed,3
17:49,approved,485
17:49,denied,46
17:50,approved,485
17:50,failed,9
17:50,denied,37
17:50,reversed,3
17:51,denied,45
17:51,failed,8
17:51,approved,498
17:51,refunded,1
17:51,reversed,3
17:52,refunded,1
17:52,approved,440
17:52,denied,53
17:52,reversed,4
17:52,failed,4
17:53,approved,496
17:53,denied,46
17:53,failed,8
17:53,reversed,4
17:54,backend_reversed,1
17:54,approved,472
17:54,refunded,1
17:54,denied,34
17:54,failed,11
17:54,reversed,3
17:55,failed,11
17:55,denied,41
17:55,approved,454
17:55,reversed,5
17:56,failed,4
17:56,denied,41
17:56,approved,481
17:56,reversed,5
17:56,refunded,2
17:57,denied,49
17:57,approved,459
17:57,reversed,3
17:57,failed,11
17:58,refunded,2
17:58,denied,49
17:58,approved,453
17:58,reversed,2
17:58,failed,8
17:59,denied,45
17:59,reversed,2
17:59,failed,6
17:59,approved,457
17:59,refunded,3
18:00,approved,427
18:00,reversed,2
18:00,denied,38
18:00,failed,10
18:01,denied,46
18:01,reversed,4
18:01,approved,429
18:01,failed,7
18:01,refunded,1
18:02,reversed,2
18:02,approved,418
18:02,denied,41
18:02,refunded,2
18:02,failed,5
18:03,denied,52
18:03,reversed,2
18:03,approved,444
18:03,failed,4
18:03,refunded,1
18:04,refunded,2
18:04,reversed,3
18:04,approved,480
18:04,denied,44
18:04,failed,10
18:05,failed,10
18:05,approved,450
18:05,denied,39
18:05,reversed,3
18:06,reversed,4
18:06,failed,9
18:06,approved,406
18:06,denied,41
18:06,backend_reversed,1
18:06,refunded,1
18:07,approved,406
18:07,denied,44
18:07,failed,10
18:07,reversed,2
18:07,refunded,1
18:08,reversed,4
18:08,failed,6
18:08,approved,432
18:08,denied,41
18:08,refunded,1
18:09,failed,10
18:09,denied,40
18:09,refunded,2
18:09,backend_reversed,1
18:09,reversed,4
18:09,approved,380
18:10,denied,30
18:10,refunded,1
18:10,failed,5
18:10,approved,395
18:10,reversed,1
18:11,denied,31
18:11,refunded,1
18:11,approved,356
18:11,failed,7
18:11,reversed,2
18:12,approved,426
18:12,failed,8
18:12,denied,47
18:13,approved,396
18:13,reversed,1
18:13,failed,8
18:13,denied,37
18:14,approved,420
18:14,refunded,1
18:14,failed,7
18:14,reversed,1
18:14,denied,36
18:15,denied,42
18:15,reversed,1
18:15,failed,7
18:15,approved,392
18:16,failed,8
18:16,refunded,2
18:16,approved,375
18:16,denied,30
18:16,reversed,2
18:17,denied,29
18:17,approved,370
18:17,reversed,2
18:17,failed,4
18:17,refunded,1
18:18,failed,5
18:18,approved,442
18:18,denied,49
18:18,reversed,3
18:19,approved,380
18:19,denied,34
18:19,reversed,3
18:19,failed,5
18:20,approved,385
18:20,backend_reversed,1
18:20,denied,37
18:20,failed,8
18:20,reversed,3
18:21,refunded,1
18:21,approved,369
18:21,denied,43
18:21,reversed,1
18:21,failed,3
18:22,denied,44
18:22,approved,324
18:22,reversed,4
18:22,failed,3
18:23,approved,346
18:23,failed,6
18:23,denied,38
18:24,failed,7
18:24,approved,377
18:24,reversed,4
18:24,denied,38
18:24,refunded,1
18:25,denied,44
18:25,approved,369
18:25,reversed,2
18:25,failed,7
18:26,reversed,3
18:26,failed,5
18:26,denied,28
18:26,approved,357
18:27,reversed,6
18:27,denied,33
18:27,failed,6
18:27,approved,363
18:28,approved,337
18:28,denied,29
18:28,failed,5
18:28,reversed,3
18:28,refunded,1
18:29,approved,330
18:29,failed,7
18:29,reversed,2
18:29,backend_reversed,1
18:29,refunded,2
18:29,denied,36
18:30,denied,36
18:30,failed,9
18:30,approved,359
18:30,backend_reversed,1
18:31,backend_reversed,2
18:31,approved,332
18:31,denied,39
18:31,reversed,2
18:31,failed,3
18:32,approved,330
18:32,denied,41
18:32,failed,4
18:32,reversed,4
18:33,approved,336
18:33,reversed,1
18:33,denied,32
18:33,failed,6
18:33,backend_reversed,1
18:33,refunded,1
18:34,reversed,1
18:34,failed,4
18:34,approved,302
18:34,denied,38
18:35,approved,293
18:35,failed,5
18:35,denied,32
18:35,reversed,3
18:36,reversed,1
18:36,refunded,1
18:36,failed,4
18:36,approved,299
18:36,denied,32
18:37,reversed,2
18:37,failed,3
18:37,approved,339
18:37,denied,41
18:38,denied,32
18:38,refunded,1
18:38,approved,331
18:38,failed,4
18:38,reversed,2
18:38,backend_reversed,1
18:39,reversed,1
18:39,refunded,1
18:39,denied,38
18:39,failed,3
18:39,approved,296
18:40,approved,316
18:40,denied,32
18:40,failed,8
18:41,reversed,2
18:41,refunded,1
18:41,approved,347
18:41,denied,25
18:41,failed,6
18:42,approved,259
18:42,denied,27
18:42,failed,4
18:42,reversed,4
18:43,denied,31
18:43,reversed,1
18:43,approved,317
18:43,failed,2
18:43,refunded,1
18:44,approved,291
18:44,failed,3
18:44,denied,35
18:44,reversed,1
18:44,refunded,1
18:45,denied,33
18:45,failed,4
18:45,approved,300
18:46,denied,28
18:46,reversed,2
18:46,failed,1
18:46,approved,282
18:47,denied,38
18:47,failed,1
18:47,approved,283
18:47,backend_reversed,1
18:48,failed,4
18:48,approved,313
18:48,denied,45
18:48,refunded,1
18:48,reversed,1
18:48,backend_reversed,1
18:49,failed,4
18:49,backend_reversed,1
18:49,denied,31
18:49,approved,292
18:49,reversed,3
18:50,denied,23
18:50,failed,2
18:50,approved,270
18:50,reversed,1
18:51,denied,29
18:51,approved,268
18:51,reversed,3
18:52,approved,311
18:52,denied,43
18:52,reversed,1
18:53,approved,329
18:53,reversed,1
18:53,denied,34
18:54,approved,279
18:54,denied,28
18:54,reversed,2
18:55,denied,29
18:55,approved,277
18:56,denied,27
18:56,approved,269
18:57,approved,259
18:57,denied,24
18:58,approved,278
18:58,denied,26
18:59,approved,239
18:59,denied,12
19:00,approved,269
19:00,denied,27
19:00,reversed,3
19:01,refunded,1
19:01,denied,17
19:01,approved,247
19:02,approved,265
19:02,denied,29
19:02,reversed,1
19:03,reversed,2
19:03,denied,24
19:03,approved,256
19:04,approved,254
19:04,denied,27
19:04,reversed,1
19:05,denied,27
19:05,approved,236
19:06,approved,257
19:06,reversed,3
19:06,denied,29
19:07,approved,235
19:07,reversed,3
19:07,denied,29
19:08,denied,30
19:08,approved,228
19:09,approved,250
19:09,reversed,1
19:09,denied,24
19:10,denied,19
19:10,approved,251
19:10,reversed,3
19:11,approved,236
19:11,denied,24
19:11,reversed,2
19:12,reversed,4
19:12,denied,21
19:12,approved,236
19:13,approved,238
19:13,denied,18
19:14,approved,214
19:14,denied,35
19:14,reversed,5
19:15,reversed,3
19:15,denied,26
19:15,approved,220
19:16,denied,26
19:16,reversed,1
19:16,approved,238
19:17,denied,26
19:17,approved,247
19:17,reversed,1
19:18,approved,232
19:18,reversed,3
19:18,denied,22
19:19,denied,31
19:19,reversed,4
19:19,approved,243
19:20,reversed,2
19:20,denied,23
19:20,approved,225
19:21,approved,231
19:21,reversed,1
19:21,denied,21
19:22,approved,243
19:22,reversed,1
19:22,denied,17
19:23,approved,231
19:23,denied,19
19:23,reversed,2
19:24,denied,30
19:24,approved,188
19:24,failed,1
19:25,approved,220
19:25,refunded,1
19:25,reversed,1
19:25,denied,23
19:26,approved,220
19:26,denied,23
19:27,denied,19
19:27,reversed,2
19:27,refunded,1
19:27,approved,225
19:28,approved,218
19:28,refunded,1
19:28,denied,24
19:29,reversed,1
19:29,approved,193
19:29,denied,26
19:30,approved,202
19:30,denied,14
19:31,approved,184
19:31,reversed,1
19:31,denied,21
19:32,approved,217
19:32,denied,29
19:32,reversed,1
19:33,approved,216
19:33,denied,14
19:33,refunded,1
19:34,approved,198
19:34,denied,34
19:35,refunded,1
19:35,denied,23
19:35,reversed,1
19:35,approved,205
19:36,denied,16
19:36,approved,198
19:37,approved,223
19:37,denied,20
19:37,reversed,1
19:37,refunded,1
19:38,reversed,1
19:38,denied,30
19:38,approved,191
19:39,denied,17
19:39,refunded,1
19:39,approved,191
19:39,reversed,1
19:40,denied,25
19:40,refunded,1
19:40,approved,207
19:41,approved,190
19:41,denied,16
19:42,approved,180
19:42,denied,24
19:43,denied,13
19:43,approved,213
19:44,approved,184
19:44,denied,10
19:44,reversed,1
19:45,denied,21
19:45,approved,188
19:46,approved,187
19:46,denied,18
19:47,denied,16
19:47,approved,189
19:47,reversed,2
19:48,denied,17
19:48,refunded,1
19:48,approved,167
19:49,reversed,1
19:49,approved,203
19:49,denied,23
19:50,denied,21
19:50,refunded,1
19:50,approved,209
19:50,reversed,1
19:51,denied,23
19:51,approved,159
19:52,approved,199
19:52,denied,27
19:52,refunded,1
19:53,approved,169
19:53,denied,37
19:53,reversed,3
19:54,reversed,1
19:54,denied,26
19:54,approved,189
19:55,refunded,2
19:55,denied,17
19:55,approved,197
19:56,approved,163
19:56,denied,16
19:56,reversed,2
19:57,reversed,1
19:57,approved,187
19:57,denied,17
19:58,approved,194
19:58,denied,14
19:59,denied,20
19:59,reversed,3
19:59,approved,171
20:00,approved,184
20:00,denied,15
20:00,backend_reversed,1
20:01,backend_reversed,1
20:01,reversed,1
20:01,approved,184
20:01,denied,27
20:01,refunded,1
20:02,approved,193
20:02,denied,25
20:03,denied,18
20:03,reversed,1
20:03,approved,165
20:04,reversed,1
20:04,denied,23
20:04,approved,188
20:05,approved,202
20:05,reversed,3
20:05,denied,23
20:06,denied,27
20:06,approved,165
20:06,reversed,2
20:07,denied,26
20:07,reversed,1
20:07,approved,180
20:08,approved,164
20:08,denied,26
20:08,reversed,1
20:09,approved,170
20:09,reversed,1
20:09,denied,21
20:10,reversed,1
20:10,refunded,1
20:10,approved,149
20:10,denied,15
20:11,denied,17
20:11,reversed,1
20:11,approved,190
20:12,denied,20
20:12,approved,178
20:13,denied,27
20:13,approved,156
20:13,reversed,1
20:14,refunded,1
20:14,denied,21
20:14,approved,160
20:14,reversed,1
20:15,approved,190
20:15,denied,15
20:15,reversed,3
20:16,denied,19
20:16,reversed,1
20:16,approved,170
20:16,backend_reversed,1
20:17,approved,170
20:17,denied,27
20:17,reversed,1
20:18,denied,17
20:18,approved,166
20:18,refunded,1
20:18,reversed,2
20:19,approved,154
20:19,reversed,1
20:19,denied,32
20:20,denied,13
20:20,approved,149
20:21,denied,24
20:21,approved,162
20:21,reversed,1
20:22,approved,136
20:22,denied,18
20:22,reversed,1
20:23,refunded,1
20:23,denied,30
20:23,approved,174
20:23,reversed,1
20:24,approved,150
20:24,denied,17
20:24,reversed,1
20:25,approved,164
20:25,denied,12
20:26,approved,145
20:26,reversed,1
20:26,denied,17
20:27,refunded,1
20:27,approved,170
20:27,denied,17
20:28,approved,159
20:28,reversed,2
20:28,denied,24
20:29,denied,14
20:29,approved,178
20:29,reversed,1
20:30,approved,145
20:30,denied,25
20:30,reversed,1
20:31,approved,150
20:31,reversed,2
20:31,denied,20
20:32,reversed,2
20:32,refunded,1
20:32,denied,20
20:32,approved,169
20:33,denied,21
20:33,reversed,1
20:33,approved,152
20:34,approved,159
20:34,denied,13
20:35,approved,182
20:35,denied,16
20:36,denied,15
20:36,approved,150
20:37,denied,15
20:37,reversed,1
20:37,approved,132
20:38,approved,132
20:38,reversed,2
20:38,denied,20
20:39,approved,138
20:39,denied,26
20:40,approved,151
20:40,denied,17
20:41,reversed,2
20:41,denied,26
20:41,approved,157
20:42,denied,19
20:42,approved,141
20:42,reversed,2
20:43,approved,145
20:43,denied,26
20:43,refunded,1
20:44,denied,17
20:44,approved,165
20:44,refunded,1
20:45,denied,14
20:45,approved,147
20:45,reversed,1
20:46,denied,20
20:46,approved,151
20:46,reversed,1
20:47,approved,147
20:47,denied,16
20:47,reversed,2
20:48,reversed,1
20:48,approved,120
20:48,denied,15
20:49,approved,125
20:49,reversed,1
20:49,denied,18
20:49,refunded,1
20:50,approved,141
20:50,denied,13
20:51,denied,20
20:51,approved,146
20:51,reversed,2
20:52,approved,164
20:52,denied,9
20:52,reversed,1
20:53,approved,119
20:53,denied,13
20:54,denied,12
20:54,approved,137
20:55,approved,141
20:55,denied,16
20:55,reversed,1
20:56,approved,138
20:56,denied,18
20:56,reversed,1
20:57,denied,21
20:57,approved,142
20:57,reversed,1
20:58,denied,11
20:58,approved,139
20:59,denied,14
20:59,approved,148
20:59,reversed,1
21:00,approved,134
21:00,denied,14
21:00,reversed,2
21:01,denied,19
21:01,reversed,1
21:01,approved,125
21:02,approved,145
21:02,reversed,2
21:02,denied,16
21:03,denied,14
21:03,reversed,2
21:03,approved,136
21:04,reversed,1
21:04,approved,124
21:04,denied,10
21:05,approved,120
21:05,denied,20
21:05,reversed,2
21:06,denied,10
21:06,approved,112
21:06,reversed,3
21:07,denied,15
21:07,approved,132
21:07,reversed,1
21:08,denied,22
21:08,reversed,3
21:08,approved,129
21:09,approved,133
21:09,reversed,1
21:09,refunded,1
21:09,denied,14
21:10,denied,13
21:10,approved,130
21:11,denied,13
21:11,reversed,1
21:11,approved,137
21:12,denied,15
21:12,reversed,1
21:12,approved,132
21:13,denied,18
21:13,approved,120
21:14,approved,150
21:14,denied,9
21:15,denied,8
21:15,approved,126
21:15,refunded,1
21:16,denied,12
21:16,reversed,3
21:16,approved,117
21:17,reversed,1
21:17,approved,128
21:17,denied,12
21:18,denied,18
21:18,approved,144
21:19,denied,13
21:19,reversed,2
21:19,approved,136
21:20,denied,12
21:20,reversed,1
21:20,approved,123
21:21,approved,117
21:21,denied,16
21:21,reversed,1
21:22,approved,145
21:22,denied,15
21:23,refunded,1
21:23,denied,12
21:23,reversed,1
21:23,approved,129
21:24,reversed,1
21:24,approved,131
21:24,denied,6
21:24,refunded,1
21:25,backend_reversed,1
21:25,approved,112
21:25,denied,13
21:25,reversed,1
21:26,denied,11
21:26,reversed,1
21:26,approved,116
21:27,reversed,1
21:27,denied,9
21:27,approved,111
21:28,approved,139
21:28,denied,15
21:28,reversed,2
21:29,approved,141
21:29,denied,15
21:30,approved,136
21:30,denied,5
21:31,denied,5
21:31,reversed,2
21:31,approved,115
21:32,approved,100
21:32,denied,8
21:33,denied,16
21:33,approved,114
21:33,refunded,1
21:34,denied,10
21:34,approved,120
21:34,refunded,1
21:35,denied,9
21:35,approved,99
21:36,denied,14
21:36,approved,88
21:37,approved,116
21:37,refunded,1
21:37,denied,13
21:38,approved,130
21:38,denied,15
21:39,denied,5
21:39,approved,134
21:40,approved,113
21:40,denied,10
21:41,denied,12
21:41,reversed,2
21:41,approved,101
21:41,refunded,1
21:42,denied,14
21:42,approved,87
21:42,reversed,1
21:43,denied,17
21:43,approved,91
21:44,denied,9
21:44,reversed,1
21:44,approved,102
21:45,approved,93
21:45,denied,6
21:46,denied,13
21:46,reversed,1
21:46,approved,97
21:47,denied,9
21:47,approved,114
21:48,approved,106
21:48,reversed,1
21:48,denied,12
21:49,approved,89
21:49,refunded,1
21:49,denied,7
21:50,approved,95
21:50,denied,12
21:51,approved,119
21:51,denied,13
21:51,reversed,1
21:52,denied,13
21:52,approved,110
21:52,reversed,1
21:53,denied,11
21:53,approved,123
21:54,denied,13
21:54,approved,106
21:55,denied,14
21:55,approved,112
21:56,approved,106
21:56,denied,18
21:56,reversed,1
21:57,approved,97
21:57,denied,16
21:58,approved,116
21:58,denied,22
21:58,reversed,1
21:59,approved,107
21:59,denied,18
22:00,approved,99
22:00,denied,9
22:01,denied,12
22:01,approved,107
22:01,reversed,1
22:02,reversed,1
22:02,refunded,1
22:02,approved,92
22:02,denied,14
22:03,approved,85
22:03,denied,13
22:03,refunded,1
22:04,denied,8
22:04,approved,89
22:05,approved,92
22:05,denied,13
22:06,approved,98
22:06,denied,11
22:06,reversed,1
22:07,failed,2
22:07,approved,95
22:07,denied,6
22:08,approved,95
22:08,denied,14
22:09,reversed,2
22:09,denied,10
22:09,approved,85
22:10,approved,97
22:10,denied,15
22:11,denied,12
22:11,approved,97
22:12,denied,20
22:12,approved,93
22:13,approved,72
22:13,denied,15
22:13,reversed,1
22:14,approved,85
22:14,denied,10
22:14,reversed,1
22:15,denied,15
22:15,reversed,1
22:15,approved,91
22:16,approved,93
22:16,denied,16
22:16,refunded,1
22:17,denied,15
22:17,reversed,1
22:17,approved,95
22:18,approved,87
22:18,denied,14
22:19,approved,85
22:19,denied,12
22:19,reversed,1
22:20,approved,91
22:20,denied,13
22:21,denied,12
22:21,approved,93
22:21,reversed,1
22:22,reversed,1
22:22,approved,94
22:22,denied,11
22:23,denied,8
22:23,approved,84
22:23,backend_reversed,1
22:24,reversed,2
22:24,denied,8
22:24,approved,81
22:25,denied,5
22:25,reversed,1
22:25,approved,88
22:26,denied,13
22:26,approved,69
22:27,denied,11
22:27,approved,80
22:28,approved,76
22:28,reversed,1
22:28,denied,11
22:29,approved,73
22:29,refunded,1
22:29,denied,14
22:30,denied,10
22:30,approved,88
22:30,backend_reversed,1
22:31,approved,85
22:31,denied,14
22:32,reversed,1
22:32,approved,86
22:32,denied,13
22:33,reversed,1
22:33,denied,13
22:33,approved,74
22:34,approved,74
22:34,denied,10
22:35,denied,12
22:35,reversed,1
22:35,approved,83
22:36,denied,9
22:36,approved,76
22:37,approved,74
22:37,denied,15
22:38,approved,81
22:38,denied,17
22:39,approved,82
22:39,denied,15
22:40,approved,61
22:40,backend_reversed,1
22:40,denied,7
22:41,denied,14
22:41,approved,68
22:42,approved,65
22:42,denied,11
22:43,denied,9
22:43,approved,81
22:44,approved,69
22:44,denied,11
22:45,denied,12
22:45,approved,64
22:46,denied,14
22:46,approved,73
22:47,approved,66
22:47,denied,12
22:48,approved,57
22:48,denied,8
22:49,denied,9
22:49,approved,70
